"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-11-22","4.92"," 1353","0.00",,,,"65","48","  310","  320","17.0","19.9",,"    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-11-23","4.03"," 1535","0.03",,,,"62","44","  300","  300","13.0","17.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-11-24","7.83"," 1441","0.00",,,,"68","56","  310","  310","21.0","23.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-11-25","4.92"," 1457","0.00",,,,"74","49","  310","  310","16.1","19.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-11-26","2.91"," 1720","0.00",,,,"77","45","  310","  310","18.1","21.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-11-27","6.49"," 1259","0.00",,,,"67","48","  310","  310","19.9","21.9",,"    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-11-28","4.25"," 2328","0.71",,,,"62","53","  150","  150","19.9","25.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-11-29","11.18"," 0236","1.14",,,,"63","53","  240","  190","31.1","45.0","    1",,"    1","    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-11-30","7.38"," 1546","0.00",,,,"62","47","  300","  300","23.9","30.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-01","4.70",,"0.06",,"0.0",,"61","41","  310","  310","21.0","25.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-02","5.37",,"0.00","0.0","0.0",,"61","39","  310","  320","16.1","19.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-03","2.46",,"0.00","0.0","0.0",,"63","42","  240","  240","12.1","14.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-04","5.37",,"0.03",,"0.0",,"60","43","  110","  110","28.0","32.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-05","4.47",,"0.07","0.0","0.0",,"64","52","  140","  140","16.1","21.9","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-06","2.24",,"0.00",,"0.0",,"61","45","  270","  230","18.1","32.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-07","4.47",,"0.00","0.0","0.0",,"70","41","   80","   60","14.1","21.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-08","3.80",,"0.00","0.0","0.0",,"70","43","  320","  320","10.1","12.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-09","3.58",,"0.00","0.0","0.0",,"69","40","  320","  310","18.1","23.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-10","4.70",,"0.00","0.0","0.0",,"68","44","  310","  310","17.0","19.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-11","8.50",,"0.00","0.0","0.0",,"67","46","  340","  350","19.9","23.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-12","10.07",,"0.00","0.0","0.0",,"67","44","  330","  320","21.9","31.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-13","2.24",,"0.00","0.0",,,"71","41","  220","  220","12.1","14.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-14","3.80",,"0.00","0.0","0.0",,"62","44","  230","  240","14.1","19.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-15","3.13",,"0.00","0.0","0.0",,"66","36","  310","  310","16.1","18.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-16","4.03",,"0.23",,"0.0",,"64","43","  320","  320","16.1","19.9","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-17","6.04",,"0.20",,"0.0",,"65","48","  310","  310","18.1","23.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-18","6.93",,"0.00","0.0","0.0",,"66","45","  330","  330","18.1","23.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-19","5.82",,"0.00","0.0","0.0",,"73","46","  230","  330","15.0","23.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-20","4.03",,"0.00","0.0","0.0",,"67","41","  310","  320","18.1","21.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-21","7.83",,"0.00","0.0","0.0",,"67","49","  310","  320","25.9","32.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-22","4.47",,"0.00","0.0","0.0",,"68","45","  340","  350","14.1","19.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-23","6.93",,"0.00","0.0","0.0",,"65","43","  340","  350","17.0","21.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-24","6.49",,"0.05",,"0.0",,"65","44","  300","  300","18.1","21.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-25","7.16",,"0.20",,"0.0",,"61","46","  340","  340","17.0","23.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-26","7.16",,"0.00","0.0","0.0",,"62","41","  320","  320","17.0","21.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-27","10.29",,"0.00","0.0","0.0",,"62","39","  320","  340","21.0","25.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-28","6.49",,"0.00","0.0","0.0",,"59","36","   30","  330","16.1","23.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-29","6.04",,"0.00","0.0","0.0",,"62","33","  330","  330","17.0","19.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-30","6.04",,"0.00","0.0","0.0",,"65","36","  340","  330","19.9","23.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2018-12-31","6.93",,"0.00","0.0","0.0",,"58","35","   30","   20","19.9","28.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-01","3.80",,"0.00","0.0","0.0",,"61","33","  330","   10","10.1","17.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-02","2.91",,"0.00","0.0","0.0",,"60","30","  300","  310","12.1","14.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-03","2.68",,"0.00","0.0","0.0",,"64","31","  310","  330","13.0","15.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-04","2.91",,"0.00","0.0","0.0",,"59","31","  230","  230","12.1","14.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-05","7.61",,"0.65",,"0.0",,"57","42","  140","  140","21.9","27.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-06","9.17",,"0.65",,"0.0",,"58","41","  180","  200","25.1","35.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-07","4.70",,"0.04","0.0","0.0",,"63","51","  190","  200","23.9","36.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-08","5.37",,"0.00","0.0","0.0",,"64","50","  220","  220","15.0","19.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-09","4.03",,"0.30",,"0.0",,"58","49","  100","  100","16.1","19.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-10","2.91",,"0.00","0.0","0.0",,"64","42","  310","  330","13.0","14.1","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-11","8.95",,"0.42",,"0.0",,"65","45","  110","  120","23.0","30.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-12","3.80",,"0.01",,"0.0",,"60","46","  120","  120","17.0","21.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-13","3.58",,"0.00","0.0","0.0",,"59","39","  140","  170","15.0","17.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-14","5.82",,"0.41",,"0.0",,"58","48","  130","  120","18.1","25.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-15","14.54",,"0.07","0.0","0.0",,"56","51","  140","  150","31.1","40.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-16","11.41",,"0.22",,"0.0",,"63","48","  150","  150","25.1","38.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-17","5.82",,"0.88","0.0","0.0",,"62","52","  180","  170","31.1","42.1","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-18","5.37",,"0.00","0.0","0.0",,"68","48","  310","  340","14.1","16.1","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-19","5.37",,"0.00","0.0","0.0",,"74","46","  350","  360","16.1","21.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-20","6.26",,"0.03",,"0.0",,"60","48","  300","  290","21.9","29.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-21","5.59",,"0.00",,"0.0",,"59","41","  300","  320","19.9","25.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-22","7.16",,"0.00","0.0","0.0",,"62","40","  350","  350","18.1","21.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-23","5.59",,"0.00","0.0","0.0",,"68","36","  330","  310","17.0","21.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-24","5.14",,"0.00","0.0","0.0",,"71","44","  340","  340","16.1","19.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-25","3.36",,"0.00","0.0","0.0",,"75","38","  310","  330","16.1","19.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-26","1.57",,"0.00","0.0","0.0",,"77","39","  310","  310","8.1","8.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-27","2.91",,"0.00","0.0","0.0",,"75","43","  310","  310","15.0","17.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-28","3.36",,"0.00","0.0","0.0",,"71","42","  310","  320","17.0","19.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-29","6.49",,"0.00","0.0","0.0",,"62","48","  300","  300","18.1","23.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-30","3.36",,"0.00","0.0","0.0",,"67","47","  310","  300","19.9","23.9","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-01-31","3.58",,"0.92",,"0.0",,"61","49","  100","  100","13.0","15.0","    1",,"    1",
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-01","7.83",,"0.07",,"0.0",,"60","45","  150","  150","25.1","38.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-02","16.78",,"1.23","0.0","0.0",,"59","51","  140","  140","35.1","44.1","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-03","10.51",,"0.12","0.0","0.0",,"57","50","  220","  210","23.9","38.0","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-04","8.95",,"0.69",,"0.0",,"58","44","  230","  230","23.9","35.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-05","5.14",,"0.18",,"0.0",,"52","34","  310","  320","28.0","33.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-06","4.03",,"0.00","0.0","0.0",,"56","31","  360","  350","16.1","21.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-07","2.91",,"0.00","0.0","0.0",,"57","32","  190","  190","13.0","15.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-08","5.82",,"0.52",,"0.0",,"57","33","  150","   50","16.1","23.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-09","4.70",,"0.08",,"0.0",,"56","44","  330","  320","17.0","21.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-10","9.17",,"0.39",,"0.0",,"53","37","  300","  320","28.0","35.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-11","6.04",,"0.00","0.0","0.0",,"59","35","  310","  300","21.0","23.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-12","2.91",,"0.00",,"0.0",,"58","33","  120","  130","12.1","14.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-13","13.87",,"0.17",,"0.0",,"62","47","  150","  150","29.1","38.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-14","12.08",,"0.52",,"0.0",,"62","47","  240","  240","28.0","38.0","    1",,"    1","    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-15","5.82",,"0.25",,"0.0",,"57","41","  310","  310","17.0","21.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-16","6.93",,"0.05",,"0.0",,"58","39","  300","  300","25.1","31.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-17","8.95",,"0.28",,"0.0",,"54","37","  290","  290","28.0","36.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-18","6.93",,"0.00","0.0","0.0",,"55","32","  300","  350","17.0","21.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-19","4.92",,"0.00",,"0.0",,"57","31","  300","   20","15.0","21.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-20","7.61",,"0.01",,"0.0",,"54","34","  300","  300","28.0","35.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-21","4.92",,"0.02",,"0.0",,"55","34","  310","  310","21.0","25.9",,,"    1",
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-22","5.59",,"0.00","0.0","0.0",,"59","31","  320","  290","19.9","25.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-23","4.03",,"0.00","0.0","0.0",,"60","31","  320","  320","14.1","16.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-24","6.26",,"0.00","0.0","0.0",,"61","34","  320","  300","18.1","21.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-25","3.58",,"0.00","0.0","0.0",,"61","40","  300","  300","16.1","18.1",,,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-26","5.14",,"0.00","0.0","0.0",,"59","40","  200","  200","13.0","16.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-27","5.37",,"0.33","0.0","0.0",,"59","50","  130","  130","23.0","28.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-02-28","5.37",,"0.01",,"0.0",,"64","49","  310","  320","16.1","19.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-01","2.24",,"0.26",,"0.0",,"57","48","  330","  350","8.9","12.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-02","9.62",,"0.76","0.0","0.0",,"59","54","  190","  190","18.1","23.9","    1",,"    1",
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-03","5.82",,"0.04","0.0","0.0",,"60","51","  210","  300","13.0","16.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-04","6.71",,"0.00","0.0","0.0",,"61","50","  300","  310","21.0","23.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-05","7.38",,"0.14","0.0","0.0",,"57","50","  120","  120","25.1","30.0","    1",,"    1",
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-06","7.83",,,"0.0","0.0",,"61","51","  180","  170","19.9","28.0","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-07","2.91",,,,"0.0",,"56","45","  310","  320","16.1","19.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-08","6.26",,,,"0.0",,"57","40","  300","  300","21.0","25.9","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-09","4.70",,,,"0.0",,"56","35","  220","  210","15.0","19.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-10","3.36",,"0.00",,"0.0",,"60","39","  330","  340","15.0","19.9","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-11","6.49",,"0.00","0.0","0.0",,"68","40","  310","  300","21.0","23.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-12","9.62",,"0.00","0.0","0.0",,"61","42","  310","  310","33.1","40.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-13","8.50",,"0.00","0.0","0.0",,"64","41","  320","  320","18.1","23.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-14","4.92",,"0.00","0.0","0.0",,"68","41","  310","  100","13.0","17.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-15","5.37",,"0.00","0.0","0.0",,"72","36","  310","  310","19.9","23.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-16","5.37",,"0.00","0.0","0.0",,"76","39","  320","  310","23.0","28.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-17","3.58",,"0.00","0.0","0.0",,"80","40","  320","  330","16.1","19.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-18","3.13",,"0.00",,"0.0",,"73","43","  300","  230","13.0","15.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-19","6.04",,"0.10",,"0.0",,"70","45","  210","  220","25.1","35.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-20","6.49",,"0.33",,"0.0",,"60","45","  310","  320","17.0","21.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-21","4.92",,"0.00",,"0.0",,"61","45","  310","  310","15.0","17.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-22","6.26",,"0.00","0.0","0.0",,"64","40","  320","  320","18.1","21.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-23","7.38",,"0.02",,"0.0",,"63","48","  310","  310","23.0","29.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-24","5.14",,"0.00","0.0","0.0",,"67","44","  310","  350","14.1","18.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-25","3.36",,"0.00","0.0","0.0",,"66","41","  320","  310","12.1","15.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-26","4.47",,"0.00","0.0","0.0",,"69","45","  320","  300","12.1","15.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-27","4.92",,"0.53","0.0","0.0",,"64","54","  210","  200","14.1","17.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-28","6.04",,"0.00","0.0","0.0",,"63","48","  300","  290","19.9","23.9","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-29","11.41",,"0.00","0.0","0.0",,"66","42","  310","  320","23.0","28.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-30","7.83",,"0.00","0.0","0.0",,"74","46","  310","  310","23.0","27.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-03-31","7.83",,"0.00","0.0","0.0",,"80","52","  310","  320","21.9","25.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-01","6.04",,"0.00","0.0","0.0",,"77","51","  310","  310","18.1","23.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-02","5.59",,"0.00","0.0","0.0",,"66","51","  320","  340","18.1","21.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-03","4.47",,"0.00","0.0","0.0",,"65","47","  310","  320","15.0","18.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-04","2.68",,"0.01",,"0.0",,"61","48","  220","  220","14.1","17.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-05","4.03",,"0.00","0.0","0.0",,"63","43","  260","  210","10.1","13.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-06","7.83",,"0.00",,"0.0",,"69","48","  310","  310","23.0","28.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-07","9.17",,"0.00","0.0","0.0",,"76","52","  310","  310","25.1","32.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-08","10.29",,"0.00","0.0","0.0",,"73","56","  310","  310","25.1","32.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-09","17.45",,"0.00","0.0","0.0",,"66","51","  300","  300","35.1","44.1","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-10","10.96",,"0.00","0.0","0.0",,"68","48","  310","  310","23.0","27.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-11","10.51",,"0.00","0.0","0.0",,"69","44","  300","  310","29.1","38.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-12","10.07",,"0.00","0.0","0.0",,"65","47","  320","  310","21.9","25.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-13","4.70",,"0.00","0.0","0.0",,"76","44","  310","  310","15.0","17.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-14","4.47",,"0.00","0.0","0.0",,"70","43","  320","  310","12.1","17.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-15","7.83",,"0.00",,"0.0",,"66","49","  310","  320","23.0","27.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-16","8.28",,"0.02",,"0.0",,"63","48","  310","  300","23.0","28.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-17","10.51",,"0.00","0.0","0.0",,"77","49","  320","  320","25.9","33.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-18","4.70",,"0.00","0.0","0.0",,"77","48","  300","  320","13.0","19.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-19","6.04",,"0.00","0.0","0.0",,"66","50","  310","  310","16.1","19.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-20","8.28",,"0.00",,"0.0",,"62","48","  310","  300","21.9","28.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-21","12.30",,"0.00","0.0","0.0",,"64","44","  320","  320","30.0","35.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-22","6.93",,"0.00","0.0","0.0",,"70","45","  320","  320","21.9","27.1","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-23","4.03",,"0.00","0.0","0.0",,"83","44","  300","  310","15.0","19.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2019-04-24","4.03",,"0.00","0.0","0.0",,"76","49","  270","  280","12.1","14.1","    1",,,
